Fiscal Year,Employer,Total Approval,NAICS
2023,BANCO DO BRASIL SA NEW YORK BRANCH,2,52
2023,BANCO POPULAR DE PUERTO RICO,13,52
2023,BANCO SANTANDER S A NEW YORK BRANCH,6,52
2023,BANDAI NAMCO TOYS COLLECTIBLE AMERICA INC,23,42
2023,BANDWIDTH INC,9,51
2023,BANK ADMINISTRATION INSTITUTE,6,52
2023,BANK OF AMERICA CORPORATION,19,52
2023,BANK OF AMERICA NA,279,52
2023,BANK OF HOPE,7,52
2023,BANK OF IRELAND,7,52
2023,BANK OF MONTREAL,4,52
2023,BANK OF THE WEST,37,52
2023,BANK OZK,16,52
2023,BANK STREET COLLEGE OF EDUCATION,3,61
2023,BANKERS HEALTHCARE GROUP LLC,12,52
2023,BANKING SOFT SOLUTIONS LLC,25,54
2023,BANKINGON INC,8,54
2023,BANKUNITED NA,6,52
2023,BANNER ENGINEERING CORP,6,33
2023,BANNER UNIVERSITY MEDICAL GROUP,9,62
2023,BANNER WITCOFF LTD,1,54
2023,BANSI CORPORATION D B A TOTAL CARE PHARMACY,2,44
2023,BANYAN SOFTWARE HOLDINGS INC,1,55
2023,BAPTIST HEALTH GROUP,5,62
2023,BAPTIST HEALTH MEDICAL GROUP INC,7,62
2023,BAPTIST HEALTH SOUTH FLORIDA INC,22,62
2023,BAPTIST HEALTH SVCS,24,62
2023,BAPTIST MEMORIAL COLLEGE OF HEALTH SCIENCES INC,5,62
2023,BAPTIST MEMORIAL HOSPITAL GOLDEN TRIANGLE,3,62
2023,BAPTIST SPECIALTY PHYSICIANS INC,1,62
2023,BAR BAKERS LLC,7,31
2023,BAR-S FOODS CO,3,42
2023,BARA CONSULTING INC,55,54
2023,BARBACHANO INTERNATIONAL INC,3,56
2023,BARCHART COM INC,10,51
2023,BARCLAY DAMON LLP,2,54
2023,BARCLAYS BANK DELAWARE,28,52
2023,BARCLAYS BANK PLC,13,52
2023,BARCLAYS CAPITAL INC,42,52
2023,BARCLAYS SERVICES LLC,89,52
2023,BARCO INC,4,33
2023,BARD COLLEGE,7,61
2023,BARD RAO ATHANAS CONSULTING ENGINEERS LLC,14,54
2023,BARDIN HILL INVESTMENT PARTNERS LP,12,52
2023,BAREUN MEDIA INC,22,51
2023,BARINGS LLC,18,52
2023,BARKBOX INC,6,45
2023,BARNABAS HEALTH MEDICAL GROUP PC,3,62
2023,BARNARD COLLEGE,5,61
2023,BARNWELL SCHOOL DISTRICT 45,10,61
2023,BARON AND BARON LLP,3,54
2023,BARRACUDA NETWORKS INC,10,33
2023,BARRETT PAVING MATERIALS INC,9,23
2023,BARRY M STRAUSS ASSOC LTD,9,54
2023,BARRY WEHMILLER COMPANIES INC,10,33
2023,BARTON & ASSOCIATES INC,15,56
2023,BARUCH COLLEGE,10,61
2023,BASETEN LABS INC,3,51
2023,BASF CORPORATION,6,32
2023,BASIC SOLUTIONS LTD,6,42
2023,BASLER INC,3,33
2023,BASM TECHNOLOGIES INC,8,54
2023,BASS BERRY & SIMS PLC,2,54
2023,BASS PRO LLC,7,45
2023,BASTIAN SOLUTIONS LLC,7,33
2023,BASTROP MODERN DENTISTRY,7,62
2023,BATH & BODY WORKS BRAND MANAGEMENT INC,44,44
2023,BATH & BODY WORKS LOGISTICS SERVICES LLC,3,44
2023,BATON MARKET INC,2,54
2023,BATTERIES PLUS LLC,35,44
2023,BATTLECREEK CHURCH INC,37,81
2023,BAUER ASSOCIATES INC,10,33
2023,BAUER HOCKEY LLC,10,42
2023,BAXALTA US INC,17,56
2023,BAXI ENGINEERING INC,8,54
2023,BAY AREA COMMUNITY HLTH F/K/A TRI CITY HLTH CTR & FOOTHILL HLTH CTR,5,62
2023,BAY AREA WOMEN AGAINST RAPE,39,81
2023,BAY CITY MECHANICAL INC,2,23
2023,BAY CREST PARTNERS LLC,3,52
2023,BAY SPEED AEROKIT LLC,28,44
2023,BAY STATE PHYSICAL THERAPY OFRANDOLPH INC,4,62
2023,BAYADA HOME HEALTH CARE INC,2,62
2023,BAYAM GROUP INC,3,42
2023,BAYCARE HEALTH SYSTEM INC,39,62
2023,BAYER CROPSCIENCE LP,7,32
2023,BAYER RESEARCH AND DEVELOPMENT SERVICES LLC,21,54
2023,BAYER U S LLC,97,32
2023,BAYLOR COUNTY HOSPITAL DISTRICT,2,62
2023,BAYLOR MEDICAL CENTER AT IRVING,16,62
2023,BAYLOR RESEARCH INSTITUTE DBA BAYLOR SCOTT & WHITE RESEARCH INSTITUTE,43,54
2023,BAYLOR SCOTT & WHITE HEALTH,3,62
2023,BAYLOR UNIVERSITY,51,61
2023,BAYLOR UNIVERSITY MEDICAL CENTER,7,62
2023,BAYSTATE DENTAL PRACTICE LLC,5,62
2023,BAYSTATE MEDICAL CENTER INC,26,62
2023,BAYSTATE MEDICAL PRACTICES INC,60,62
2023,BAYSTATE WING HOSPITAL CORPORATION,2,62
2023,BAYVIEW ASSET MANAGEMENT LLC,8,52
2023,BAYVIEW PHYSICIAN SERVICES PC,2,62
2023,BB&M ARCHITECTURE PLLC,22,54
2023,BBC STUDIOS AMERICAS INC,16,51
2023,BBI LAW GROUP P C,6,54
2023,BC USA GP LLC,8,52
2023,BCA IT INC,3,54
2023,BCD TRAVEL USA LLC,4,56
2023,BCE IO INC,3,54
2023,"BCEG INTERNATIONAL INVESTMENT-US, INC",17,53
2023,BCRR RX INC DBA MID COUNTY PHARMACY,4,44
2023,BCS AUTOMOTIVE INTERFACE SOLUTIONS US LLC,7,33
2023,BDG WRAP TITE INC DBA WRAP TITE INC,5,32
2023,BDK LOGISTICS INTELLIGENCE INC,8,49
2023,BDO DIGITAL LLC,5,54
2023,BDO USA LLP,49,54
2023,BDSN INTERNATIONAL INC,7,54
2023,BEACH HAUS LLC,6,54
2023,BEACON AI INC,4,54
2023,BEACON CAPITAL PARTNERS LLC,6,53
2023,BEACON CONSULTING GROUP INC,1,54
2023,BEACON HILL STAFFING GROUP LLC,38,56
2023,BEACON INDUSTRIES INC,2,33
2023,BEACON SALES ACQUISITION INC,3,42
2023,BEACONFIRE SOLUTION INC,4,54
2023,BEACONFIRE STAFFING SOLUTIONS INC,13,56
2023,BEAM GLOBAL,13,33
2023,BEAM THERAPEUTICS INC,6,54
2023,BEAN INFOSYSTEMS LLC,17,54
2023,BEAR RIVER ASSO INC,7,54
2023,BEAR VALLEY COMMUNITY HEALTHCARE DISTRICT,1,62
2023,BEAST ENTERPRISES INC,14,52
2023,BEAUMONT INDEPENDENT SCHOOL DISTRICT,4,61
2023,BEAUTY PLUS TRADING CO INC,50,42
2023,BEAVER COUNTY HOSPITAL AUTHORITY,4,62
2023,BEAVER STREET FISHERIES INC,6,42
2023,BEC COMPANIES INC,3,54
2023,BECHTEL ENERGY INC,23,54
2023,BECHTEL ENTERPRISES INC,10,54
2023,BECHTEL GLOBAL CORPORATION,17,54
2023,BECHTEL MANUFACTURING & TECHNOLOGY INC,17,54
2023,BECHTEL NATIONAL INC,33,54
2023,BECKER & POLIAKOFF PA,7,54
2023,BECKER NEW YORK P C,19,54
2023,BECKMAN RESEARCH INSTITUTE OF THE CITY OF HOPE,46,54
2023,BECOMING SUPERHUMAN LLC,3,54
2023,BECTON DICKINSON AND COMPANY,54,33
2023,BEDROCK ENERGY INC,2,22
2023,BEDROCK MANAGEMENT SERVICES LLC,12,52
2023,BEEJAUM TECHNOLOGY GROUP INC,15,54
2023,BEELINE.COM LLC,15,54
2023,BEESY LLC,5,54
2023,BEETLEAI SOLUTIONS LLC,2,54
2023,BEF MANAGEMENT INC,5,31
2023,BEGHOU CONSULTING LLC,8,54
2023,BEHAVIORAL HEALTH NETWORK INC,4,62
2023,BEHAVIORAL IDEAS LAB INC,3,54
2023,BEIGENE USA INC,30,54
2023,BEL AIRE FARM LLC,22,11
2023,BELCAN SERVICES GROUP LTD PARTNERSHIP,113,54
2023,BELDEN INC,4,33
2023,BELEN CONSOLIDATED SCHOOLS,2,61
2023,BELGO MOBILE LLC,1,72
2023,BELHAVEN UNIV,8,61
2023,BELITE BIO LLC,12,32
2023,BELK INC,11,45
2023,BELKIN BURDEN GOLDMAN LLP,4,54
2023,BELKIN INTERNATIONAL INC,9,42
2023,BELL1 PBC,5,54
2023,BELLA INTERNATIONAL TEXTILE INC,2,31
2023,BELLBROOK SUGARCREEK LOCAL SCHOOLS,5,92
2023,BELLEVUE ANIMAL HOSPITAL P S,14,54
2023,BELLEVUE SCHOOL DISTRICT,3,61
2023,BELLTECH LLC,21,54
2023,BELLWETHER ASSET MGMT INC,9,53
2023,BELMOND USA INC,3,72
2023,BELMONT BEHAVIORAL HOSPITAL LLC,2,62
2023,BELONG HOME INC,3,53
2023,BELVIDERE COMMUNITY UNIT SCH DIST 100,19,61
2023,BEN WASHINGTON SONS PLUMBING AND HEATING INC,10,23
2023,BENAK INC DBA BUTTERFLY PHARMACY,112,44
2023,BENAROYA RESEARCH INSTITUTE AT VIRGINIA MASON,6,54
2023,BENCHLING INC,23,51
2023,BENCHMARK EDUCATION COMPANY LLC,1,51
2023,BENDIX COMMERCIAL VEHICLE SYSTEMS LLC,23,33
2023,BENECIAS LLC,18,54
2023,BENED SOFTWARE SERVICES INC,23,51
2023,BENEFIS HEALTH SYSTEM INC,2,62
2023,BENEFIT RESOURCE INC,13,51
2023,BENEFIT STREET PARTNERS LLC,18,52
2023,BENEFITS DATA TRUST,19,81
2023,BENEFITS SCIENCE LLC,52,51
2023,BENISON TECH USA INC,31,54
2023,BENISUN LLC,7,44
2023,BENJAMIN & BROTHERS LLC DBA RESERVATIONS COM,8,56
2023,BENJAMIN MOORE CO,26,32
2023,BENMEX INTERNATIONAL INC,2,42
2023,BENNINGTON COLLEGE CORPORATION,5,61
2023,BENSON HILL INC,9,54
2023,BENSON UNIFIED SCHOOL DISTRICT,3,61
2023,BENTELER AUTOMOTIVE CORPORATION,1,33
2023,BENTHAM PLANK,8,42
2023,BENTLEY MILLS INC,17,31
2023,BENTLEY SYSTEMS INCORPORATED,12,54
2023,BENTLEY UNIVERSITY,14,61
2023,BENZER FL 9 LLC DBA NEW CARE PHARMACY,14,44
2023,BEQOM NORTH AMERICA INC,12,51
2023,BER IT INC,12,54
2023,BERACHAH TECHNOLOGIES INC,8,54
2023,BERDON LLP,35,54
2023,BEREN THERAPEUTICS P B C,1,54
2023,BERENBLUM BUSCH ARCHITECTURE INC,1,54
2023,BERG DESIGN ARCHITECTURE,38,54
2023,BERGEN AVE DRUGS INC,9,44
2023,BERGER MONTAGUE PC,47,54
2023,BERGMANN ASSOCIATES ARCHITECTS ENGINEERS LANDSCAPE ARCHITECTS SURVEYORS DPC,4,51
2023,BERING STRAIT SCHOOL DISTRICT,21,61
2023,BERKADIA COMMERCIAL MORTGAGE LLC,2,52
2023,BERKLEY INSURANCE COMPANY,69,52
2023,BERKLEY TECHNOLOGY SERVICES LLC,1,52
2023,BERKSHIRE FACULTY SERVICES INC,28,62
2023,BERKSHIRE HATHAWAY SPECIALTY INSURANCE COMPANY,5,52
2023,BERKSHIRE STERILE MANUFACTURING LLC,15,32
2023,BERM TEC INC,6,54
2023,BERMELLO AJAMIL AND PARTNERS INC,2,54
2023,BERNALILLO PUBLIC SCHOOLS,5,61
2023,BERNHARD TME LLC,1,54
2023,BERNSTEIN & PINCHUK LLP,2,54
2023,BERNSTEIN POKROY & LEHRNER LTD,3,62
2023,BERNSTEIN ROSEN AND COMPANY CPAS PC,5,54
2023,BEROE HOLDINGS INC,1,54
2023,BERRY COLLEGE INC,10,61
2023,BERRY GLOBAL INC,7,32
2023,BERRYESSA UNION SCHOOL DISTRICT,4,61
2023,BERTEC CORPORATION,1,54
2023,BERTIE COUNTY SCHOOLS,11,61
2023,BERYLLS STRATEGY ADVISORS CORP,5,54
2023,BESHTON SOFTWARE INC,5,54
2023,BEST BUY CO INC,116,44
2023,BEST CHOICE PRODUCTS INC,2,45
2023,BEST FOOD SERVICES LLC,5,42
2023,BEST LEAD INC DOING BUSINESS AS NEW SAIGON INTERNATIONAL MARKET,7,44
2023,BEST REALTY LLC,1,53
2023,BEST SCHOOL INTERNATIONAL LLC,1,61
2023,BEST VALUE EMPLOYER HOLDCO INC,31,54
2023,BESTINC LLC,17,44
2023,BESTPPL TECHNOLOGIES INC,5,54
2023,BETA PHARMA USA INC,11,32
2023,BETA PLUS TECHNOLOGIES INC DBA BETANXT,9,51
2023,BETACOM INCORPORATED,6,51
2023,BETH ISRAEL DEACONESS MEDICAL CENTER INC,24,62
2023,BETHANY COLLEGE,11,61
2023,BETHANY MEDICAL CLINIC OF NEW YORK,10,62
2023,BETHESDA HOSPITAL INC,19,62
2023,BETHESDA UNIVERSITY,21,61
2023,BETMGM LLC,9,51
2023,BETSOL LLC,6,54
2023,BETTER TODAY INC,34,51
2023,BETTER TRUCKS LAST MILE LLC,6,49
2023,BETTERCLOUD INC,9,54
2023,BETTERHUMANS INC,5,54
2023,BETTERNOI LLC,3,54
2023,BEULAHWORKS LLC,11,51
2023,BEYER BLINDER BELLE ARCHITECTS AND PLANNERS LLP,8,54
2023,BEYOND FINANCE LLC,15,81
2023,BEYOND INC DBA CYRUS KNITS,4,31
2023,BEYOND INFO SOLUTIONS INC,8,54
2023,BEYOND INTERNATIONAL INC,8,33
2023,BEYOND MEAT INC,20,31
2023,BEYOND RISK MANAGEMENT INC,7,52
2023,BEYOND TECHNOLOGIES LLC,30,54
2023,BEYOND US INVESTMENT CORPORATION,8,53
2023,BEYONDSOA SOLUTIONS INC,6,54
2023,BEYONDSPRING PHARMACEUTICALS INC,16,62
2023,BFS OPERATIONS LLC,6,42
2023,BG STAFFING LLC D B A ZYCRON,29,54
2023,BGB COMMUNICATIONS LLC D B A BGB GROUP,55,54
2023,BGSP VET INC DBA ROHNERT PARK VET CLINIC,6,54
2023,BHARAT FORGE ALUMINUM USA INC,3,33
2023,BHAVINI SHELAT DDS INC,2,62
2023,BHP MINERALS SERVICE COMPANY,40,21
2023,BHSH SYSTEM FORMERLY SPECTRUM HEALTH SYSTEM D/B/A SPECTRUM HEALTH SYSTEM,54,62
2023,BI LABS INC,47,54
2023,BIDDLE SAWYER CORPORATION,16,32
2023,BIENA LLC,4,31
2023,BIESSE AMERICA INC,1,42
2023,BIG APPLE INFOTECH LLC,1,54
2023,BIG APPLE SIGN CORPORATION DBA BIG APPLE VISUAL GROUP,7,33
2023,BIG FISH GAMES INC,8,51
2023,BIG PEACH IT SERVICES LLC,31,54
2023,BIG RIVER STEEL LLC,6,33
2023,BIG SKY GLOBAL LLC,5,54
2023,BIG SKY SCHOOL DISTRICT #72,14,99
2023,BIG STONE THERAPIES INC,3,62
2023,BIG-D CORPORATION,8,23
2023,BIGCOMMERCE INC,25,51
2023,BIGDATE SOLUTIONS INC,5,45
2023,BIGGS CARDOSA ASSOCIATES INC,2,54
2023,BIGPANDA INC,2,51
2023,BIKECO LLC,12,33
2023,BIKEPATH INC,33,54
2023,BILINGUAL BUDS NYC INC DBA HUDSONWAY IMMERSION SCHOOL,6,61
2023,BILINGUALS INC DBA ACHIEVE BEYOND,32,62
2023,BILL & MELINDA GATES FOUNDATION,30,81
2023,BILL ME LATER INC,22,52
2023,BILLFLOAT INC D/B/A SMARTBIZ LOANS,12,52
2023,BILLINGS CLINIC,12,62
2023,BILLION TOWER INT L LLC,6,42
2023,BILLIONTOONE INC,10,62
2023,BILLSTRA PHARMACY LLC,30,44
2023,BILLUPS LLC,85,54
2023,BINARY COMPUTER INTL CORP,7,54
2023,BINARY TECH CONSULTING CORP,19,54
2023,BIO MED SERVICES INC,12,81
2023,BIO RAD LABORATORIES INC,23,54
2023,BIOAGILYTIX LABS LLC,5,54
2023,BIOALGO USA LLC,1,54
2023,BIOBRIDGE GLOBAL,19,54
2023,BIOBUS INC,2,61
2023,BIOCARE INC,3,42
2023,BIOCLINICA INC DBA CLARIS,3,62
2023,BIOENERGY DEVELOPMENT GROUP LLC,1,32
2023,BIOFIRE DIAGNOSTICS LLC,2,33
2023,BIOFOURMIS INC,25,54
2023,BIOGEN INC,34,62
2023,BIOLA UNIVERSITY,4,61
2023,BIOMARIN PHARMACEUTICAL INC,15,32
2023,BIOMERIEUX INC,8,33
2023,BIOMET 3I LLC,11,33
2023,BIONAUT LABS INC,5,54
2023,BIONIC LANDSCAPE INC,33,54
2023,BIONOVA SCIENTIFIC LLC,20,54
2023,BIOPEPTEK PHARMACEUTICALS LLC,12,42
2023,BIOPHARMA INFORMATIC LLC,5,54
2023,BIORASI LLC,3,54
2023,BIORELIANCE CORPORATION,7,54
2023,BIOREV LLC,8,54
2023,BIOSENSE WEBSTER INC,2,33
2023,BIOSERENITY USA INC,15,62
2023,BIOTEX INC,20,33
2023,BIOTRONIK CORPORATE SERVICES US INC,18,55
2023,BIOVERATIV THERAPEUTICS INC,11,32
2023,BIRDI SYSTEMS INC DBA BIRDI ASSOCIATES INC,4,54
2023,BIRLASOFT COMPUTER CORPORATION,23,54
2023,BIRLASOFT INC,119,54
2023,BIRLASOFT SOLUTIONS INC,147,54
2023,BIRMINGHAM SOUTHERN COLLEGE,9,61
2023,BISHOP GARRIGAN HIGH SCHOOL,12,61
2023,BISMARCK PUBLIC SCHOOL DISTRICT NO 1,4,61
2023,BISN OIL TOOLS LLC,13,21
2023,BISONTE INDUSTRIAL USA LLC,6,42
2023,BISTA SOLUTIONS INC,4,54
2023,BISTRO MD LLC,18,72
2023,BITECH CONSULTING GROUP LLC,11,54
2023,BITLINE TECHNOLOGIES INC.,2,54
2023,BITRODE CORPORATION,4,33
2023,BITS AND BINARIES INC,8,54
2023,BITSIGHT TECHNOLOGIES INC,17,54
2023,BITSOLUTIONSUS LLC,4,54
2023,BITTITAN INC,6,51
2023,BITTREX INC,12,52
2023,BITWISE INC,42,54
2023,BIZANALYTICA LLC,7,54
2023,BIZBRAIN TECHNOLOGIES LLC,2,54
2023,"BIZCOM ELECTRONICS, INC.",7,81
2023,BIZINTEX INC,8,54
2023,BIZTECH SOLUTIONS INC,4,54
2023,BIZTEGY ANALYTICS INC,43,54
2023,BJC BEHAVIORAL HEALTH,5,62
2023,BJIT CORP,3,54
2023,BJRX PHARMACY LTC INC,44,44
2023,BJS WHOLESALE CLUB INC,21,44
2023,BKLYNHLTH INC,1,54
2023,BLACK & VEATCH CORPORATION,47,54
2023,BLACK AND VEATCH MANAGEMENT CONSULTING LLC,7,54
2023,BLACK CONSTRUCTION CORPORATION,30,23
2023,BLACK CROW AL INC,120,54
2023,BLACK PHOENIX RESEARCH LLC,3,54
2023,BLACK SESAME TECHNOLOGIES INC,18,51
2023,BLACK VERNOOY ARCHITECTURE AND URBAN DESIGN,2,54
2023,BLACKBERRY CORPORATION,25,51
2023,BLACKBOARD INC,2,54
2023,BLACKBUCK INSIGHTS LLC,25,54
2023,BLACKBURN ARCHITECTS PC,2,54
2023,BLACKHAWK NETWORK INC,22,52
2023,BLACKLINE SYSTEMS INC,22,54
2023,BLACKROCK CORPORATION US INC,11,52
2023,BLACKROCK INDEX SERVICES LLC,13,52
2023,BLACKROCK INSTITUTIONAL TRUST COMPANY NA,9,52
2023,BLACKROCK MICROSYSTEMS LLC DBA BLACKROCK NEUROTECH,8,54
2023,BLACKSMITHNY LLC,6,51
2023,BLACKSTONE INC,19,52
2023,BLACKSWAN STEEL,1,54
2023,BLACKWOOD OF DC,3,23
2023,BLADE ENERGY PARTNERS LTD,5,54
2023,BLADES ON 34TH LLC DBA THE LONG HALL PUB GROCERY,2,72
2023,BLAST ANALYTICS & MARKETING,20,54
2023,BLEACHR LLC,1,54
2023,BLESSING HOSPITAL,7,62
2023,BLI INTERNATIONAL INC DBA ALLEGIANT HEALTH,5,42
2023,BLINK BUSINESS TECHNOLOGIES INC,13,54
2023,BLINK HEALTH GROUP LLC,9,81
2023,BLISS PHYSICAL THERAPY PC,2,62
2023,BLISS POINT MEDIA INC,1,54
2023,BLITZ APP INC,4,51
2023,BLITZ IT SOLUTIONS INC,3,54
2023,BLITZ STUDIOS INC,2,54
2023,BLOCK CHAIN TECHNOLOGY SOLUTIONS INC,4,54
2023,BLOCK INC,122,51
2023,BLOCK1 INFORMATION TECHNOLOGY SERVICES LLC,39,54
2023,BLOCKCHAIN TECHNOLOGIES LLC,123,54
2023,BLOCKEDGE TECHNOLOGIES INC,4,54
2023,BLOCKFI INC,6,52
2023,BLOCKNIT LLC,19,54
2023,BLOCKWORKS ADVISORS LLC,56,71
2023,BLOCPOWER LLC,2,54
2023,BLOOM NUTRITION LLC,7,44
2023,BLOOMBERG INDEX SERVICES LIMITED,5,51
2023,BLOOMBERG LP,309,51
2023,BLOOMFIELD DENTAL CARE INC,7,62
2023,BLOOMING BODH LLC,10,54
2023,BLOOMING STARS EDUCATION CENTER LLC,38,62
2023,BLOOMREACH INC,19,54
2023,BLOOMSUNG INC,35,49
2023,BLOSSOM FOOTWEAR INC,2,42
2023,BLOSSOM SOLUTIONS INC,10,54
2023,BLST OPERATING COMPANY LLC,6,45
2023,BLUE ACORN ICI INC,5,54
2023,BLUE ALTAIR LLC,7,54
2023,BLUE BRISS TECHNOLOGIES INC,3,54
2023,BLUE CANOPY LC,1,52
2023,BLUE CART INC,10,54
2023,BLUE CROSS & BLUE SHIELD OF MISSISSIPPI,6,52
2023,BLUE CROSS & BLUE SHIELD OF RHODE ISLAND,2,52
2023,BLUE CROSS AND BLUE SHIELD OF ALABAMA,7,52
2023,BLUE CROSS AND BLUE SHIELD OF FLORIDA INC,31,52
2023,BLUE CROSS AND BLUE SHIELD OF KANSAS CITY,11,52
2023,BLUE CROSS AND BLUE SHIELD OF MASSACHUSETTS INC,8,52
2023,BLUE CROSS AND BLUE SHIELD OF NORTH CAROLINA,3,52
2023,BLUE CROSS AND BLUE SHIELD OF SOUTH CAROLINA,109,52
2023,BLUE CROSS AND BLUE SHIELD OF VERMONT,10,52
2023,BLUE CROSS BLUE SHIELD OF NEBRASKA,34,52
2023,BLUE CROSS BLUE SHIELD OF NORTH DAKOTA,14,52
2023,BLUE CUBE CORPORATION,2,54
2023,BLUE EYE SOFT CORP,6,54
2023,BLUE FUSION ENTERPRISE TECHNOLOGIE,11,54
2023,BLUE HERON CONSULTING CORPORATION,11,54
2023,BLUE INFOSOFT INC,11,54
2023,BLUE LINE FOODSERVICE DISTRIBUTION INC,3,31
2023,BLUE LOTUS SYSTEMS INC,25,54
2023,BLUE NILE INC,8,44
2023,BLUE ORCA LLC,2,52
2023,BLUE PANDA SCIENCE LLC,10,54
2023,BLUE PLANET INC,7,42
2023,BLUE RAVEN SOLAR HOLDINGS LLC,9,23
2023,BLUE RIDGE RESTORATIONS LLC,7,23
2023,BLUE RIVER TECHNOLOGY,12,33
2023,BLUE SAGE SOLUTIONS LLC,10,51
2023,BLUE SIGMA SOFTWARE SOLUTIONS,6,54
2023,BLUE SKY HOSPITALITY SOLUTIONS LLC,3,53
2023,BLUE SPACE TECHNOLOGIES INC,15,54
2023,BLUE SPIRE INC,11,54
2023,BLUE STAR ANIMAL HOSPITAL LLC,3,54
2023,BLUE STONE IMPORT USA INC,3,42
2023,BLUE TIDE COMMUNICATIONS CORPORATION,3,51
2023,BLUE VINE CAPITAL INC,4,52
2023,BLUE WHALE MATERIALS,3,99
2023,BLUE YONDER INC,38,54
2023,BLUE5GREEN LLC,4,54
2023,BLUEBIRD BIO INC,13,54
2023,BLUEBIX SOLUTIONS INC,2,54
2023,BLUECLOUD SERVICES INC,3,54
2023,BLUECORE INC,45,54
2023,BLUECROSS BLUESHIELD ASSOCIATION,13,52
2023,BLUECROSS BLUESHIELD OF TENNESSEE INC,20,52
2023,BLUEFIN CAPITAL MANAGEMENT LLC,13,52
2023,BLUEGREEN VACATIONS CORPORATION,12,53
2023,BLUEINGREEN LLC,1,54
2023,BLUEMERCURY INC,7,44
2023,BLUEPEARL VET LLC,498,54
2023,BLUEPRINT MEDICINES CORPORATION,9,54
2023,BLUERIBBON GLOBAL TECHNOLOGIES LLC,18,54
2023,BLUERIDGE TECHNOLOGY SERVICES LLC,88,54
2023,BLUESCOPE BUILDINGS NORTH AMERICA INC,42,33
2023,BLUESCOPE COATED PRODUCTS LLC,11,33
2023,BLUESHIFT LABS INC,8,51
2023,BLUESPACE AI INC,16,54
2023,BLUESTAR SYSTEMS INC,9,54
2023,BLUETRITON BRANDS INC,2,31
2023,BLUME GLOBAL INC,15,54
2023,BLUO SOFTWARE LLC,12,54
2023,BLUWARE INC,8,54
2023,BM EAGLE MANAGEMENT LLC,31,52
2023,BMA SOLUTIONS INC,4,54
2023,BMC HEALTH SYSTEM INC,14,62
2023,BMO HARRIS BANK NA,13,52
2023,BMR INFOTEK INC,20,54
2023,BMW FINANCIAL SERVICES NA LLC,5,52
2023,BMW OF NORTH AMERICA LLC,14,42
2023,BNH TECHNOLOGIES INC,13,54
2023,BNP PARIBAS RCC INC,21,52
2023,BNP PARIBAS SECURITIES CORP,82,52
2023,BNS INTERNATIONAL INC,11,54
2023,BNSF RAILWAY COMPANY,5,48
2023,BNY ADMINISTRATIVE SERVICES LLC,21,52
2023,BOARD OF GOVERNORS OF THE FRS,41,92
2023,BOART LONGYEAR,5,23
2023,BOBS DISCOUNT FURNITURE LLC,15,44
2023,BOCOUP LLC,50,54
2023,BODENPR INC,4,54
2023,BODY HARMONY PHYSICAL THERAPY PLLC,6,62
2023,BOEHRINGER INGELHEIM PHARMACEUTICALS INC,18,32
2023,BOEHRINGER INGELHEIM USA CORPORATION,53,32
2023,BOEING ENCORE INTERIORS LLC,4,33
2023,BOFA SECURITIES INC,53,52
2023,BOGIA ENGINEERING INC,83,54
2023,BOKF NA DBA BANK OF OK AND AFFILIATES,45,52
2023,BOLD NORTH AMERICA LLC,5,54
2023,BOLIDE TECHNOLOGY GROUP INC,4,42
2023,BOLSTER INC,4,51
2023,BOLT FINANCIAL INC,6,51
2023,BOLT MEDICAL INC,1443,54
2023,BOMBARDIER TRANSPORTATION HOLDINGS USA INC C/D/B/A ALSTOM,13,48
2023,BOMBAY HOUSE HOSPITALITY LLC,3,72
2023,BON SECOURS COMMUNITY HOSPITAL,3,62
2023,BOND CREATIVE LLC,4,54
2023,BOND STREET MORTGAGE LLC,4,52
2023,BOND VETERINARY INC,19,54
2023,BONITA PACKING CO,26,11
2023,BONITA PHARMACEUTICALS LLC,2,42
2023,BONSAI ROBOTICS INC,3,54
2023,BONSTRA HARESIGN ARCHITECTS LLP,9,54
2023,BONTON ASSOCIATES LLC,2,54
2023,BOOKKEEP COM INC,6,54
2023,BOOMI LP,45,42
2023,BOOS & ASSOCIATES,3,54
2023,BOOTHBAY FUND MANAGEMENT LLC,10,52
2023,BOOZ ALLEN HAMILTON INC,10,54
2023,BOP LLC,2,45
2023,BOR USGA OBO AUGUSTA UNIVERSITY,19,61
2023,BORDER STATES INDUSTRIES INC,2,42
2023,BOREHOLE SEISMIC LLC,27,54
2023,BORGWARNER DIXON LLC,8,33
2023,BORGWARNER PDS ANDERSON LLC,6,33
2023,BORGWARNER PDS USA INC,25,33
2023,BORGWARNER TECHNOLOGIES SERVICES LLC,25,33
2023,BORN GROUP INC,10,54
2023,BORO SAWMILL TIMBER CO INC,1,32
2023,BORREGO ENERGY LLC,37,22
2023,BOSCH AUTOMOTIVE SERVICE SOLUTIONS INC,52,33
2023,BOSCH REXROTH CORPORATION,4,33
2023,BOSCH SECURITY SYSTEMS LLC,5,33
2023,BOSCH THERMOTECHNOLOGY CORPORATION,1,42
2023,BOSCHAN CORP.,4,54
2023,BOSS TECHNOLOGIES INC,24,54
2023,BOSSIER PARISH SCHOOL BOARD,3,61
2023,BOSTON BYTE LLC,18,54
2023,BOSTON CHILDRENS NETWORK SPEC PHYS,38,62
2023,BOSTON CHINATOWN NEIGHBORHOOD CENTER,6,62
